district_name;state_name;udise_district_code;grade;updated_at;created_at;district_id;state_id;subject;rural;rural_basic_and_below_basic;rural_proficient_and_advance;urban;urban_basic_and_below_basic;urban_proficient_and_advance
Senapati;Manipur;1401;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1401;14;sci;34.265682;95.19069;4.8093095;0;0;0
Senapati;Manipur;1401;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1401;14;sst;38.651314;87.679436;12.320563;0;0;0
Tamenglong;Manipur;1402;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1402;14;evs;61.680233;47.431404;52.568596;0;0;0
Tamenglong;Manipur;1402;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1402;14;language;66.74094;49.87633;50.12367;0;0;0
Tamenglong;Manipur;1402;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1402;14;math;58.70758;51.520454;48.479546;0;0;0
Tamenglong;Manipur;1402;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1402;14;evs;45.811264;77.08982;22.910181;0;0;0
Tamenglong;Manipur;1402;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1402;14;language;54.069332;59.697517;40.302483;0;0;0
Tamenglong;Manipur;1402;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1402;14;math;38.28609;86.00537;13.994626;0;0;0
Tamenglong;Manipur;1402;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1402;14;language;53.24149;66.05317;33.946827;0;0;0
Tamenglong;Manipur;1402;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1402;14;math;28.95003;90.98888;9.011123;0;0;0
Tamenglong;Manipur;1402;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1402;14;sci;36.665894;80.11469;19.885311;0;0;0
Tamenglong;Manipur;1402;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1402;14;sst;34.147102;96.73395;3.2660537;0;0;0
Tamenglong;Manipur;1402;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1402;14;eng;49.25073;29.48144;70.51856;0;0;0
Tamenglong;Manipur;1402;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1402;14;math;28.567188;88.41563;11.5843725;0;0;0
Tamenglong;Manipur;1402;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1402;14;mil;24.968266;100;0;0;0;0
Tamenglong;Manipur;1402;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1402;14;sci;32.641163;100;0;0;0;0
Tamenglong;Manipur;1402;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1402;14;sst;37.93352;85.25219;14.747812;0;0;0
Churachandpur;Manipur;1403;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1403;14;evs;59.409748;55.28317;44.71683;0;0;0
Churachandpur;Manipur;1403;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1403;14;language;63.0846;64.15123;35.84877;0;0;0
Churachandpur;Manipur;1403;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1403;14;math;54.35808;65.30444;34.69556;0;0;0
Churachandpur;Manipur;1403;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1403;14;evs;47.226177;71.878525;28.121473;0;0;0
Churachandpur;Manipur;1403;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1403;14;language;58.45148;51.86;48.14;0;0;0
Churachandpur;Manipur;1403;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1403;14;math;40.08244;85.40788;14.592119;0;0;0
Churachandpur;Manipur;1403;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1403;14;language;64.528755;42.394527;57.605473;0;0;0
Churachandpur;Manipur;1403;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1403;14;math;33.94365;77.65004;22.349957;0;0;0
Churachandpur;Manipur;1403;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1403;14;sci;44.12939;63.331013;36.668987;0;0;0
Churachandpur;Manipur;1403;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1403;14;sst;41.464314;82.21727;17.782728;0;0;0
Churachandpur;Manipur;1403;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1403;14;eng;59.11119;12.16583;87.83417;0;0;0
Churachandpur;Manipur;1403;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1403;14;math;28.127485;91.160515;8.839482;0;0;0
Churachandpur;Manipur;1403;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1403;14;mil;27.506472;99.066734;0.9332682;0;0;0
Churachandpur;Manipur;1403;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1403;14;sci;35.772675;97.09849;2.9015112;0;0;0
Churachandpur;Manipur;1403;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1403;14;sst;42.004433;79.87453;20.125475;0;0;0
Bishnupur;Manipur;1404;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1404;14;evs;59.516815;53.073467;46.926533;57.421753;53.582706;46.417294
Bishnupur;Manipur;1404;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1404;14;language;61.130894;62.24389;37.75611;56.961708;63.93311;36.06689
Bishnupur;Manipur;1404;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1404;14;math;59.08373;52.881954;47.118046;56.07701;54.734047;45.265953
Bishnupur;Manipur;1404;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1404;14;evs;49.130318;67.995605;32.004395;43.383366;79.506035;20.493967
Bishnupur;Manipur;1404;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1404;14;language;51.094086;65.47615;34.523853;55.925495;58.16342;41.83658
Bishnupur;Manipur;1404;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1404;14;math;45.40218;69.69154;30.308453;40.643494;82.3185;17.681501
Bishnupur;Manipur;1404;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1404;14;language;42.66595;82.33126;17.668741;55.001335;62.564457;37.435543
Bishnupur;Manipur;1404;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1404;14;math;29.693573;87.87514;12.124866;35.923332;74.62467;25.375332
Bishnupur;Manipur;1404;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1404;14;sci;34.196674;86.25218;13.747818;39.379154;75.40339;24.596611
Bishnupur;Manipur;1404;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1404;14;sst;34.00083;88.552155;11.447843;35.578568;87.59778;12.402224
Bishnupur;Manipur;1404;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1404;14;eng;39.861416;50.279243;49.720757;52.13777;29.628077;70.371925
Bishnupur;Manipur;1404;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1404;14;math;32.883507;80.688545;19.311457;30.53063;81.832596;18.167406
Bishnupur;Manipur;1404;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1404;14;mil;25.580463;100;0;29.045866;95.764404;4.2355986
Bishnupur;Manipur;1404;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1404;14;sci;32.647396;94.80053;5.199467;38.520493;82.30522;17.694775
Bishnupur;Manipur;1404;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1404;14;sst;36.62421;87.734406;12.265594;39.76863;79.403915;20.59608
Thoubal;Manipur;1405;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1405;14;evs;50.315052;67.023254;32.97674;70.42691;32.12366;67.87634
Thoubal;Manipur;1405;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1405;14;language;49.206367;74.564316;25.435686;75.5804;33.59687;66.40313
Thoubal;Manipur;1405;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1405;14;math;50.961807;57.41865;42.58135;74.85095;30.74988;69.25012
Thoubal;Manipur;1405;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1405;14;evs;51.684902;64.64814;35.351864;47.16763;69.57483;30.42517
Thoubal;Manipur;1405;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1405;14;language;59.08699;50.511333;49.488667;53.80497;63.136654;36.863346
Thoubal;Manipur;1405;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1405;14;math;50.361244;66.13758;33.86242;48.94014;65.78324;34.216755
Thoubal;Manipur;1405;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1405;14;language;49.442688;72.30324;27.69676;49.098083;74.032936;25.967064
Thoubal;Manipur;1405;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1405;14;math;41.83503;62.27661;37.72339;37.626602;71.22093;28.779068
Thoubal;Manipur;1405;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1405;14;sci;41.362404;69.686035;30.313967;38.127296;72.12319;27.876806
Thoubal;Manipur;1405;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1405;14;sst;38.260014;83.74796;16.252035;38.449417;80.603294;19.396706
Thoubal;Manipur;1405;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1405;14;eng;48.445847;33.760532;66.23947;46.240395;31.023556;68.97645
Thoubal;Manipur;1405;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1405;14;math;31.450197;77.74451;22.255493;34.081127;72.65135;27.34865
Thoubal;Manipur;1405;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1405;14;mil;24.444384;100;0;28.978697;93.5882;6.4117975
Thoubal;Manipur;1405;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1405;14;sci;37.03359;86.120346;13.879654;41.270752;82.82213;17.177872
Thoubal;Manipur;1405;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1405;14;sst;38.57181;84.20946;15.7905445;37.726307;87.26323;12.7367735
Imphal East;Manipur;1407;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1407;14;evs;57.71767;55.836807;44.163193;56.006737;57.79397;42.20603
Imphal East;Manipur;1407;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1407;14;language;59.82022;68.92133;31.078669;59.061188;63.042156;36.957844
Imphal East;Manipur;1407;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1407;14;math;53.09415;66.930725;33.069275;52.920925;67.09407;32.905933
Imphal East;Manipur;1407;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1407;14;evs;46.724663;70.96056;29.039434;48.789116;68.22954;31.770462
Imphal East;Manipur;1407;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1407;14;language;60.847332;49.58369;50.41631;61.192127;45.1139;54.8861
Imphal East;Manipur;1407;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1407;14;math;40.35783;86.04613;13.953872;38.905865;88.82102;11.17898
Imphal East;Manipur;1407;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1407;14;language;62.770576;46.3403;53.6597;67.77746;33.058388;66.94161
Imphal East;Manipur;1407;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1407;14;math;40.15921;65.44215;34.557858;42.518066;57.174885;42.825115
Imphal East;Manipur;1407;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1407;14;sci;44.115635;59.13695;40.86305;50.46587;49.51562;50.48438
Imphal East;Manipur;1407;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1407;14;sst;40.499985;80.356674;19.643326;46.81565;64.44016;35.559834
Imphal East;Manipur;1407;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1407;14;eng;53.344788;25.55886;74.44114;59.161983;22.924503;77.07549
Imphal East;Manipur;1407;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1407;14;math;30.66415;82.25549;17.744509;38.292503;68.88113;31.118876
Imphal East;Manipur;1407;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1407;14;mil;28.184044;96.935555;3.0644457;34.844975;98.32295;1.6770495
Imphal East;Manipur;1407;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1407;14;sci;39.16723;89.39974;10.60026;40.743492;80.96179;19.03821
Imphal East;Manipur;1407;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1407;14;sst;40.024055;80.0377;19.962301;46.517708;65.70324;34.296757
Ukhrul;Manipur;1408;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1408;14;evs;62.666473;45.67512;54.32488;0;0;0
Ukhrul;Manipur;1408;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1408;14;language;65.489975;53.96765;46.03235;0;0;0
Ukhrul;Manipur;1408;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1408;14;math;59.647076;50.214237;49.785763;0;0;0
Ukhrul;Manipur;1408;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1408;14;evs;46.5192;74.222115;25.77789;0;0;0
Ukhrul;Manipur;1408;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1408;14;language;56.039467;57.85334;42.14666;0;0;0
Ukhrul;Manipur;1408;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1408;14;math;40.171967;80.92109;19.078909;0;0;0
Ukhrul;Manipur;1408;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1408;14;language;55.804893;64.69522;35.30478;0;0;0
Ukhrul;Manipur;1408;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1408;14;math;32.813553;82.97148;17.028517;0;0;0
Ukhrul;Manipur;1408;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1408;14;sci;39.04618;77.10185;22.89815;0;0;0
Ukhrul;Manipur;1408;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1408;14;sst;37.453945;86.713715;13.286287;0;0;0
Ukhrul;Manipur;1408;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1408;14;eng;56.806595;18.132414;81.867584;0;0;0
Ukhrul;Manipur;1408;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1408;14;math;27.424301;90.93911;9.060887;0;0;0
Ukhrul;Manipur;1408;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1408;14;mil;26.816072;99.76733;0.23267508;0;0;0
Ukhrul;Manipur;1408;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1408;14;sci;33.589508;97.81566;2.1843386;0;0;0
Ukhrul;Manipur;1408;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1408;14;sst;38.70124;83.55118;16.448818;0;0;0
Chandel;Manipur;1409;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1409;14;evs;60.11226;53.303246;46.696754;0;0;0
Chandel;Manipur;1409;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1409;14;language;66.03012;51.517822;48.482178;0;0;0
Chandel;Manipur;1409;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1409;14;math;58.359047;58.67011;41.32989;0;0;0
Chandel;Manipur;1409;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1409;14;evs;49.31065;69.57217;30.427837;0;0;0
Chandel;Manipur;1409;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1409;14;language;62.059383;47.80771;52.19229;0;0;0
Chandel;Manipur;1409;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1409;14;math;40.705624;83.07588;16.92412;0;0;0
Chandel;Manipur;1409;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1409;14;language;58.75413;58.788254;41.211746;0;0;0
Chandel;Manipur;1409;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1409;14;math;34.775524;80.44111;19.558887;0;0;0
Chandel;Manipur;1409;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1409;14;sci;39.333065;78.77488;21.225124;0;0;0
Chandel;Manipur;1409;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1409;14;sst;37.17194;89.99282;10.007179;0;0;0
Chandel;Manipur;1409;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1409;14;eng;54.403934;21.233747;78.76625;0;0;0
Chandel;Manipur;1409;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1409;14;math;34.3197;75.63176;24.36824;0;0;0
Chandel;Manipur;1409;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1409;14;mil;28.551474;96.99563;3.0043752;0;0;0
Chandel;Manipur;1409;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1409;14;sci;37.687237;93.23806;6.761938;0;0;0
Chandel;Manipur;1409;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1409;14;sst;40.162888;81.537766;18.462236;0;0;0
Kangpokpi;Manipur;1410;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1410;14;evs;64.450195;48.982365;51.017635;0;0;0
Kangpokpi;Manipur;1410;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1410;14;language;67.00071;52.286167;47.713833;0;0;0
Kangpokpi;Manipur;1410;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1410;14;math;60.198093;53.729946;46.270054;0;0;0
Kangpokpi;Manipur;1410;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1410;14;evs;50.28499;67.35445;32.645554;0;0;0
Kangpokpi;Manipur;1410;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1410;14;language;61.285557;49.690384;50.309616;0;0;0
Kangpokpi;Manipur;1410;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1410;14;math;44.735554;72.745674;27.25433;0;0;0
Kangpokpi;Manipur;1410;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1410;14;language;57.486504;58.768654;41.231346;0;0;0
Kangpokpi;Manipur;1410;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1410;14;math;34.43639;76.70897;23.291035;0;0;0
Kangpokpi;Manipur;1410;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1410;14;sci;40.778614;70.149666;29.850336;0;0;0
Kangpokpi;Manipur;1410;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1410;14;sst;38.572025;83.321106;16.678892;0;0;0
Kangpokpi;Manipur;1410;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1410;14;eng;53.32661;26.326962;73.67304;0;0;0
Kangpokpi;Manipur;1410;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1410;14;math;31.47797;80.36802;19.631983;0;0;0
Kangpokpi;Manipur;1410;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1410;14;mil;31.345545;97.18783;2.8121722;0;0;0
Kangpokpi;Manipur;1410;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1410;14;sci;35.754837;94.80338;5.1966143;0;0;0
Kangpokpi;Manipur;1410;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1410;14;sst;39.141434;83.19633;16.80367;0;0;0
Tengnoupal;Manipur;1411;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1411;14;evs;60.643486;53.342884;46.657116;60.363277;52.64503;47.35497
Tengnoupal;Manipur;1411;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1411;14;language;68.179535;52.437473;47.562527;63.54481;58.48043;41.51957
Tengnoupal;Manipur;1411;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1411;14;math;59.052578;54.619793;45.380207;53.897533;61.190033;38.809967
Tengnoupal;Manipur;1411;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1411;14;evs;54.044384;61.49654;38.50346;40.70311;84.32082;15.679177
Tengnoupal;Manipur;1411;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1411;14;language;66.0232;40.303864;59.696136;53.217953;65.9084;34.091602
Tengnoupal;Manipur;1411;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1411;14;math;46.590546;67.46055;32.539455;35.320236;92.4459;7.5540967
Tengnoupal;Manipur;1411;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1411;14;language;54.35741;64.08208;35.917923;48.27808;75.43527;24.56473
Tengnoupal;Manipur;1411;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1411;14;math;39.410534;69.96419;30.035812;29.04709;93.52;6.4800057
Tengnoupal;Manipur;1411;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1411;14;sci;38.280396;71.970245;28.029753;34.2016;86.09379;13.90621
Tengnoupal;Manipur;1411;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1411;14;sst;38.403164;89.43849;10.561506;34.074543;93.75517;6.24483
Tengnoupal;Manipur;1411;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1411;14;eng;45.455215;45.141865;54.858135;52.754524;21.278076;78.721924
Tengnoupal;Manipur;1411;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1411;14;math;25.984667;90.4335;9.566495;32.0008;78.41079;21.589212
Tengnoupal;Manipur;1411;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1411;14;mil;21.489143;100;0;32.232304;93.668304;6.3316994
Tengnoupal;Manipur;1411;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1411;14;sci;35.04131;91.37932;8.620682;37.465736;94.633255;5.3667417
Tengnoupal;Manipur;1411;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1411;14;sst;31.859573;91.950485;8.049517;38.127644;86.84237;13.157631
Pherzawl;Manipur;1412;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1412;14;evs;59.42892;54.770447;45.229553;0;0;0
Pherzawl;Manipur;1412;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1412;14;language;65.35525;63.251987;36.748013;0;0;0
Pherzawl;Manipur;1412;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1412;14;math;55.628838;63.766403;36.233597;0;0;0
Pherzawl;Manipur;1412;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1412;14;evs;48.31345;71.03276;28.96724;0;0;0
Pherzawl;Manipur;1412;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1412;14;language;56.659996;54.7827;45.2173;0;0;0
Pherzawl;Manipur;1412;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1412;14;math;40.500237;83.49095;16.509045;0;0;0
Pherzawl;Manipur;1412;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1412;14;language;49.24866;74.260506;25.739496;0;0;0
Pherzawl;Manipur;1412;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1412;14;math;35.875557;72.54102;27.458973;0;0;0
Pherzawl;Manipur;1412;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1412;14;sci;36.053677;84.44877;15.551232;0;0;0
Pherzawl;Manipur;1412;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1412;14;sst;39.96177;81.7433;18.256699;0;0;0
Pherzawl;Manipur;1412;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1412;14;eng;44.942112;31.650915;68.34908;0;0;0
Pherzawl;Manipur;1412;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1412;14;math;28.290644;98.34429;1.6557071;0;0;0
Pherzawl;Manipur;1412;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1412;14;mil;27.151682;100;0;0;0;0
Pherzawl;Manipur;1412;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1412;14;sci;36.846745;100;0;0;0;0
Pherzawl;Manipur;1412;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1412;14;sst;37.582005;88.6437;11.356298;0;0;0
Jiribam;Manipur;1413;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1413;14;evs;64.53349;36.506325;63.493675;55.852203;67.02384;32.97616
Jiribam;Manipur;1413;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1413;14;language;70.405136;39.703537;60.296463;62.139076;67.42885;32.57115
Jiribam;Manipur;1413;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1413;14;math;65.17354;37.2271;62.7729;56.20789;55.050476;44.949524
Jiribam;Manipur;1413;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1413;14;evs;41.446003;80.8758;19.1242;44.377956;81.60559;18.394411
Jiribam;Manipur;1413;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1413;14;language;44.94582;80.65737;19.342628;49.496975;70.4129;29.5871
Jiribam;Manipur;1413;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1413;14;math;34.790485;89.30101;10.698987;36.231373;88.46154;11.538462
Jiribam;Manipur;1413;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1413;14;language;35.57172;89.58121;10.418793;48.287548;76.133835;23.866161
Jiribam;Manipur;1413;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1413;14;math;31.616804;74.036896;25.963106;28.123255;89.18687;10.813133
Jiribam;Manipur;1413;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1413;14;sci;34.200703;80.82926;19.170742;35.790024;83.23525;16.764746
Jiribam;Manipur;1413;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1413;14;sst;33.064426;77.45783;22.542166;31.466928;97.1193;2.8807
Jiribam;Manipur;1413;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1413;14;eng;37.8974;45.388355;54.611645;48.36992;11.908277;88.09172
Jiribam;Manipur;1413;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1413;14;math;27.44408;76.29977;23.700235;23.530878;97.926384;2.0736177
Jiribam;Manipur;1413;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1413;14;mil;28.166077;100;0;28.442509;100;0
Jiribam;Manipur;1413;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1413;14;sci;26.837528;100;0;36.617325;100;0
Jiribam;Manipur;1413;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1413;14;sst;36.021923;98.51136;1.4886404;29.600582;99.42402;0.5759789
Mon;Nagaland;1301;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1301;13;evs;53.032642;64.0327;35.9673;49.687637;58.005466;41.994534
Mon;Nagaland;1301;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1301;13;language;57.521324;66.59904;33.400963;56.347843;65.05334;34.946663
Mon;Nagaland;1301;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1301;13;math;49.736237;71.26792;28.732079;48.837936;62.216194;37.783806
Mon;Nagaland;1301;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1301;13;evs;35.153625;86.95638;13.043618;36.78375;91.40682;8.593176
Mon;Nagaland;1301;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1301;13;language;35.956932;85.754364;14.245636;43.746014;77.97487;22.025133
Mon;Nagaland;1301;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1301;13;math;29.663927;93.446915;6.553083;30.25884;97.06447;2.9355302
Mon;Nagaland;1301;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1301;13;language;38.241573;91.62774;8.372264;49.7335;71.81128;28.18872
Mon;Nagaland;1301;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1301;13;math;28.645908;93.79422;6.205778;27.321297;94.28109;5.718914
Mon;Nagaland;1301;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1301;13;sci;30.659609;96.59958;3.4004247;34.521004;90.53067;9.469331
Mon;Nagaland;1301;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1301;13;sst;30.416204;97.30099;2.6990135;33.361797;93.44884;6.5511646
